view_count	title_talk	categories	duration_talk	like_count	dislike_count	average_rating	talkid	rownr	film_date	published_date	comments	description	duration_vid	event	main_speaker	name	num_speaker	speaker_occupation	title_vid	views
46437	David Sengeh: The sore problem of prosthetic limbs	['Science & Technology']	283	929	21	4.91157913208	rvkMauaHxBw	1720	1395014400	1397143257	46	What drove David Sengeh to create a more comfortable prosthetic limb? He grew up in Sierra Leone, and too many of the people he loves are missing limbs after the brutal civil war there. When he noticed that people who had prosthetics weren’t actually wearing them, the TED Fellow set out to discover why — and to solve the problem with his team from the MIT Media Lab.	283	TED2014	David Sengeh	David Sengeh: The sore problem of prosthetic limbs	1	Biomechatronics engineer	The sore problem of prosthetic limbs	742510
69020	A few ways to fix a government | Charity Wayua	['People & Blogs']	711	1861	168	4.66880226135	aTfwA1TaH3Q	2390	1479168000	1487864998	22	Charity Wayua put her skills as a cancer researcher to use on an unlikely patient: the government of her native Kenya. She shares how she helped her government drastically improve its process for opening up new businesses, a crucial part of economic health and growth, leading to new investments and a World Bank recognition as a top reformer.	711	TED@IBM	Charity Wayua	Charity Wayua: A few ways to fix a government	1	Public sector researcher	A few ways to fix a government	952784
87905	Pia Mancini: How to upgrade democracy for the Internet era	['Science & Technology']	808	2014	55	4.89366865158	NXfYNdapq3Q	1837	1412640000	1412784329	129	Pia Mancini and her colleagues want to upgrade democracy in Argentina and beyond. Through their open-source mobile platform they want to bring citizens inside the legislative process, and run candidates who will listen to what they say.	804	TEDGlobal 2014	Pia Mancini	Pia Mancini: How to upgrade democracy for the Internet era	1	Democracy activist	How to upgrade democracy for the Internet era	1213718
73146	Mick Ebeling: The invention that unlocked a locked-in artist	['Science & Technology']	470	1591	12	4.97005605698	Sktdq5z1N-4	907	1299110400	1302184140	158	The nerve disease ALS left graffiti artist TEMPT paralyzed from head to toe, forced to communicate blink by blink. In a remarkable talk at TEDActive, entrepreneur Mick Ebeling shares how he and a team of collaborators built an open-source invention that gave the artist -- and gives others in his circumstance -- the means to make art again.	469	TEDActive 2011	Mick Ebeling	Mick Ebeling: The invention that unlocked a locked-in artist	1	Entrepreneur	The invention that unlocked a locked-in artist	943624
703759	Try something new for 30 days | Matt Cutts	['Science & Technology']	207	6180	97	4.93818712234	JnfBXjWm7hc	973	1299110400	1309533240	736	Is there something you've always meant to do, wanted to do, but just ... haven't? Matt Cutts suggests: Try it for 30 days. This short, lighthearted talk offers a neat way to think about setting and achieving goals.	207	TED2011	Matt Cutts	Matt Cutts: Try something new for 30 days	1	Technologist	Try something new for 30 days	8838874
86370	Rishi Manchanda: What makes us get sick? Look upstream.	['Science & Technology']	1098	1259	38	4.88280630112	dJEwC4wCM70	1820	1407369600	1410793203	91	"Rishi Manchanda has worked as a doctor in South Central Los Angeles for a decade, where he’s come to realize: His job isn’t just about treating a patient’s symptoms, but about getting to the root cause of what is making them ill—the “upstream"" factors like a poor diet, a stressful job, a lack of fresh air. It’s a powerful call for doctors to pay attention to a patient's life outside the exam room."	1093	TEDSalon NY2014	Rishi Manchanda	Rishi Manchanda: What makes us get sick? Look upstream	1	Physician	What makes us get sick? Look upstream	1399303
48010	The story of life in photographs | Frans Lanting	['Science & Technology']	1094	244	26	4.6148147583	85LGttCxmqk	84	1107302400	1175731860	143	In this stunning slideshow, celebrated nature photographer Frans Lanting presents The LIFE Project, a poetic collection of photographs that tell the story of our planet, from its eruptive beginnings to its present diversity. Soundtrack by Philip Glass.	977	TED2005	Frans Lanting	Frans Lanting: The story of life in photographs	1	Nature photographer	The story of life in photographs	1697185
87410	Ron Eglash: The fractals at the heart of African designs	['Science & Technology']	1011	893	20	4.91237688065	7n36qV4Lk94	164	1181088000	1196312400	185	'I am a mathematician, and I would like to stand on your roof.' That is how Ron Eglash greeted many African families he met while researching the fractal patterns he'd noticed in villages across the continent.	1017	TEDGlobal 2007	Ron Eglash	Ron Eglash: The fractals at the heart of African designs	1	Mathematician	The fractals at the heart of African designs	1527858
461210	The Math Behind Basketball's Wildest Moves | Rajiv Maheswaran | TED Talks	['Science & Technology']	728	3871	194	4.80910205841	66ko_cWSHBU	2009	1426550400	1436195771	42	Basketball is a fast-moving game of improvisation, contact and, ahem, spatio-temporal pattern recognition. Rajiv Maheswaran and his colleagues are analyzing the movements behind the key plays of the game, to help coaches and players combine intuition with new data. Bonus: What they're learning could help us understand how humans move everywhere.	728	TED2015	Rajiv Maheswaran	Rajiv Maheswaran: The math behind basketball's wildest moves	1	Researcher	The math behind basketball's wildest moves	1905680
86636	Afra Raymond: Three myths about corruption	['News & Politics']	1090	1242	39	4.87822008133	yq3TQoMjXTw	1440	1355270400	1361375995	162	Trinidad and Tobago amassed great wealth in the 1970s thanks to oil -- but 2 out of every 3 dollars earmarked for development ended up wasted or stolen. This fact has haunted Afra Raymond for 30 years. Shining a flashlight on a continued history of government corruption, Raymond gives us a reframing of financial crime.	1089	TEDxPortofSpain	Afra Raymond	Afra Raymond: Three myths about corruption	1	Transparency activist	Three myths about corruption	824898
370687	Bjarke Ingels: 3 warp-speed architecture tales	['Howto & Style']	1091	3197	72	4.91189956665	4AYE3w5TWHs	514	1248307200	1253005500	227	Danish architect Bjarke Ingels rockets through photo/video-mingled stories of his eco-flashy designs. His buildings not only look like nature -- they act like nature: blocking the wind, collecting solar energy -- and creating stunning views.	1094	TEDGlobal 2009	Bjarke Ingels	Bjarke Ingels: 3 warp-speed architecture tales	1	Architect	3 warp-speed architecture tales	2129938
59768	How barbershops can keep men healthy | Joseph Ravenell	['People & Blogs']	788	991	237	4.22801303864	ppZ2WIlRvR8	2214	1455580800	1464275203	26	"The barbershop can be a safe haven for black men, a place for honest conversation and trust -- and, as physician Joseph Ravenell suggests, a good place to bring up tough topics about health. He's turning the barbershop into a place to talk about medical problems that statistically affect black men more often and more seriously, like high blood pressure. It's a new approach to problem solving with broad applications. ""What is your barbershop?"" he asks. ""Where is that place for you where people affected by a unique problem can meet a unique solution?"""	788	TED2016	Joseph Ravenell	Joseph Ravenell: How barbershops can keep men healthy	1	Physician and men’s health advocate	How barbershops can keep men healthy	993232
233609	Cradle to cradle design | William McDonough	['Science & Technology']	1317	1062	31	4.88655090332	IoRjz8iTVoo	90	1107302400	1175882580	231	"Green-minded architect and designer William McDonough asks what our buildings and products would look like if designers took into account ""all children, all species, for all time."""	1205	TED2005	William McDonough	William McDonough: Cradle to cradle design	1	Architect	Cradle to cradle design	1426390
143307	Tania Luna: How a penny made me feel like a millionaire	['People & Blogs']	332	2554	69	4.89477682114	WTFi99e4RXU	1555	1342051200	1374850840	295	As a young child, Tania Luna left her home in post-Chernobyl Ukraine to take asylum in the US. And one day, on the floor of the New York homeless shelter where she and her family lived, she found a penny. She has never again felt so rich. A meditation on the bittersweet joys of childhood -- and how to hold them in mind.	331	TED@New York	Tania Luna	Tania Luna: How a penny made me feel like a millionaire	1	Surprisologist	How a penny made me feel like a millionaire	1655352
179831	Linda Cliatt-Wayman: How to fix a broken school? Lead fearlessly, love hard	['Education']	1028	3223	56	4.9316864013699995	Xe2nlti47kA	1991	1432857600	1433517061	145	"On Linda Cliatt-Wayman's first day as principal at a failing high school in North Philadelphia, she was determined to lay down the law. But she soon realized the job was more complex than she thought. With palpable passion, she shares the three principles that helped her turn around three schools labeled ""low-performing and persistently dangerous."" Her fearless determination to lead -- and to love the students, no matter what -- is a model for leaders in all fields."	1027	TEDWomen 2015	Linda Cliatt-Wayman	Linda Cliatt-Wayman: How to fix a broken school? Lead fearlessly, love hard	1	High school principal	How to fix a broken school? Lead fearlessly, love hard	1617292
38987	How Africa can use its traditional knowledge to make progress | Chika Ezeanya-Esiobu	['Education']	849	1095	288	4.16702842712	28sa2zGgmwE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29313	Dean Kamen: Rolling along, helping students and the third world	['Science & Technology']	1325	93	6	4.75757598877	VSWBcizzpKM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
103346	Why Earth may someday look like Mars | Anjali Tripathi	['Science & Technology']	715	2585	127	4.81268453598	qMppKiqMpAk	2350	1447459200	1482271030	40	Every minute, 400 pounds of hydrogen and almost 7 pounds of helium escape from Earth's atmosphere into outer space. Astrophysicist Anjali Tripathi studies the phenomenon of atmospheric escape, and in this fascinating and accessible talk, she considers how this process might one day (a few billion years from now) turn our blue planet red.	715	TEDxBeaconStreet	Anjali Tripathi	Anjali Tripathi: Why Earth may someday look like Mars	1	Astrophysicist	Why Earth may someday look like Mars	975597
144701	An electrifying acoustic guitar performance | Rodrigo y Gabriela	['Music']	257	4727	127	4.89534425735	8UPHFjHvGvY	2382	1426464000	1487073428	33	"Guitar duo Rodrigo y Gabriela combine furiously fast riffs and dazzling rhythms to create a style that draws on both flamenco guitar and heavy metal in this live performance of their song, ""The Soundmaker."""	257	TED2015	Rodrigo y Gabriela	Rodrigo y Gabriela: An electrifying acoustic guitar performance	1	Guitar duo	An electrifying acoustic guitar performance	1138566
68709	Nancy Frates: Why my family started the ALS Ice Bucket Challenge. The rest is history	['Nonprofits & Activism']	1138	744	165	4.27392721176	lr-mXnUoUXM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11424257	Why we do what we do | Tony Robbins	['Science & Technology']	1351	60423	3003	4.81061410904	Cpc-t-Uwv1I	5	1138838400	1151440680	672	"Tony Robbins discusses the ""invisible forces"" that motivate everyone's actions -- and high-fives Al Gore in the front row."	1305	TED2006	Tony Robbins	Tony Robbins: Why we do what we do	1	Life coach; expert in leadership psychology	Why we do what we do	20685401
