id	name	count	talkid
21	'Unconvincing'	16	iWaZEXBbQL0
7	'Funny'	4	iWaZEXBbQL0
3	'Courageous'	17	iWaZEXBbQL0
2	'Confusing'	20	iWaZEXBbQL0
10	'Inspiring'	151	qaf-jNLjedo
3	'Courageous'	14	qaf-jNLjedo
8	'Informative'	76	qaf-jNLjedo
1	'Beautiful'	28	qaf-jNLjedo
9	'Ingenious'	38	qaf-jNLjedo
23	'Jaw-dropping'	6	qaf-jNLjedo
24	'Persuasive'	39	qaf-jNLjedo
7	'Funny'	8	qaf-jNLjedo
25	'OK'	29	qaf-jNLjedo
22	'Fascinating'	26	qaf-jNLjedo
11	'Longwinded'	19	qaf-jNLjedo
21	'Unconvincing'	9	qaf-jNLjedo
26	'Obnoxious'	8	qaf-jNLjedo
2	'Confusing'	2	qaf-jNLjedo
1	'Beautiful'	174	3wxBTEo8-T8
7	'Funny'	340	3wxBTEo8-T8
10	'Inspiring'	486	3wxBTEo8-T8
3	'Courageous'	134	3wxBTEo8-T8
2	'Confusing'	2	3wxBTEo8-T8
21	'Unconvincing'	18	3wxBTEo8-T8
26	'Obnoxious'	6	3wxBTEo8-T8
22	'Fascinating'	116	3wxBTEo8-T8
24	'Persuasive'	101	3wxBTEo8-T8
8	'Informative'	35	3wxBTEo8-T8
9	'Ingenious'	75	3wxBTEo8-T8
25	'OK'	31	3wxBTEo8-T8
11	'Longwinded'	16	3wxBTEo8-T8
23	'Jaw-dropping'	14	3wxBTEo8-T8
1	'Beautiful'	447	lwcvhh4pLjE
7	'Funny'	90	lwcvhh4pLjE
10	'Inspiring'	357	lwcvhh4pLjE
3	'Courageous'	248	lwcvhh4pLjE
22	'Fascinating'	77	lwcvhh4pLjE
8	'Informative'	65	lwcvhh4pLjE
9	'Ingenious'	14	lwcvhh4pLjE
24	'Persuasive'	27	lwcvhh4pLjE
11	'Longwinded'	8	lwcvhh4pLjE
26	'Obnoxious'	11	lwcvhh4pLjE
23	'Jaw-dropping'	28	lwcvhh4pLjE
2	'Confusing'	4	lwcvhh4pLjE
25	'OK'	23	lwcvhh4pLjE
21	'Unconvincing'	35	lwcvhh4pLjE
21	'Unconvincing'	29	501FEzbB1JI
23	'Jaw-dropping'	17	501FEzbB1JI
25	'OK'	63	501FEzbB1JI
8	'Informative'	186	501FEzbB1JI
10	'Inspiring'	65	501FEzbB1JI
24	'Persuasive'	100	501FEzbB1JI
22	'Fascinating'	54	501FEzbB1JI
3	'Courageous'	18	501FEzbB1JI
1	'Beautiful'	27	501FEzbB1JI
9	'Ingenious'	28	501FEzbB1JI
7	'Funny'	8	501FEzbB1JI
11	'Longwinded'	21	501FEzbB1JI
2	'Confusing'	13	501FEzbB1JI
26	'Obnoxious'	4	501FEzbB1JI
7	'Funny'	1856	-vZXgApsPCQ
10	'Inspiring'	3085	-vZXgApsPCQ
8	'Informative'	786	-vZXgApsPCQ
24	'Persuasive'	767	-vZXgApsPCQ
22	'Fascinating'	727	-vZXgApsPCQ
1	'Beautiful'	280	-vZXgApsPCQ
3	'Courageous'	1417	-vZXgApsPCQ
25	'OK'	71	-vZXgApsPCQ
9	'Ingenious'	430	-vZXgApsPCQ
23	'Jaw-dropping'	133	-vZXgApsPCQ
2	'Confusing'	7	-vZXgApsPCQ
21	'Unconvincing'	7	-vZXgApsPCQ
26	'Obnoxious'	11	-vZXgApsPCQ
11	'Longwinded'	1	-vZXgApsPCQ
10	'Inspiring'	877	Fcm-mAwPkxg
1	'Beautiful'	715	Fcm-mAwPkxg
3	'Courageous'	519	Fcm-mAwPkxg
24	'Persuasive'	149	Fcm-mAwPkxg
22	'Fascinating'	137	Fcm-mAwPkxg
7	'Funny'	70	Fcm-mAwPkxg
23	'Jaw-dropping'	43	Fcm-mAwPkxg
9	'Ingenious'	24	Fcm-mAwPkxg
8	'Informative'	53	Fcm-mAwPkxg
25	'OK'	24	Fcm-mAwPkxg
21	'Unconvincing'	8	Fcm-mAwPkxg
26	'Obnoxious'	5	Fcm-mAwPkxg
11	'Longwinded'	12	Fcm-mAwPkxg
2	'Confusing'	4	Fcm-mAwPkxg
3	'Courageous'	49	jM9Q3xP2iBo
8	'Informative'	137	jM9Q3xP2iBo
10	'Inspiring'	90	jM9Q3xP2iBo
1	'Beautiful'	62	jM9Q3xP2iBo
21	'Unconvincing'	15	jM9Q3xP2iBo
25	'OK'	35	jM9Q3xP2iBo
26	'Obnoxious'	3	jM9Q3xP2iBo
9	'Ingenious'	10	jM9Q3xP2iBo
24	'Persuasive'	43	jM9Q3xP2iBo
22	'Fascinating'	28	jM9Q3xP2iBo
2	'Confusing'	1	jM9Q3xP2iBo
11	'Longwinded'	8	jM9Q3xP2iBo
7	'Funny'	5	jM9Q3xP2iBo
23	'Jaw-dropping'	3	jM9Q3xP2iBo
8	'Informative'	163	wYC-HKl4RPU
24	'Persuasive'	75	wYC-HKl4RPU
9	'Ingenious'	22	wYC-HKl4RPU
3	'Courageous'	49	wYC-HKl4RPU
1	'Beautiful'	21	wYC-HKl4RPU
10	'Inspiring'	105	wYC-HKl4RPU
22	'Fascinating'	80	wYC-HKl4RPU
21	'Unconvincing'	8	wYC-HKl4RPU
25	'OK'	23	wYC-HKl4RPU
7	'Funny'	9	wYC-HKl4RPU
11	'Longwinded'	5	wYC-HKl4RPU
23	'Jaw-dropping'	7	wYC-HKl4RPU
2	'Confusing'	5	wYC-HKl4RPU
26	'Obnoxious'	0	wYC-HKl4RPU
23	'Jaw-dropping'	64	IjbTiRbeNpM
9	'Ingenious'	102	IjbTiRbeNpM
10	'Inspiring'	281	IjbTiRbeNpM
24	'Persuasive'	126	IjbTiRbeNpM
22	'Fascinating'	223	IjbTiRbeNpM
8	'Informative'	329	IjbTiRbeNpM
21	'Unconvincing'	17	IjbTiRbeNpM
26	'Obnoxious'	2	IjbTiRbeNpM
7	'Funny'	23	IjbTiRbeNpM
25	'OK'	33	IjbTiRbeNpM
11	'Longwinded'	21	IjbTiRbeNpM
1	'Beautiful'	27	IjbTiRbeNpM
3	'Courageous'	19	IjbTiRbeNpM
2	'Confusing'	10	IjbTiRbeNpM
9	'Ingenious'	123	j-SqQDPGW2k
22	'Fascinating'	241	j-SqQDPGW2k
8	'Informative'	395	j-SqQDPGW2k
10	'Inspiring'	155	j-SqQDPGW2k
21	'Unconvincing'	17	j-SqQDPGW2k
25	'OK'	39	j-SqQDPGW2k
24	'Persuasive'	124	j-SqQDPGW2k
23	'Jaw-dropping'	68	j-SqQDPGW2k
7	'Funny'	26	j-SqQDPGW2k
3	'Courageous'	68	j-SqQDPGW2k
1	'Beautiful'	22	j-SqQDPGW2k
11	'Longwinded'	12	j-SqQDPGW2k
2	'Confusing'	9	j-SqQDPGW2k
26	'Obnoxious'	9	j-SqQDPGW2k
1	'Beautiful'	157	8sQ2p89P0Us
10	'Inspiring'	256	8sQ2p89P0Us
8	'Informative'	143	8sQ2p89P0Us
3	'Courageous'	149	8sQ2p89P0Us
22	'Fascinating'	49	8sQ2p89P0Us
21	'Unconvincing'	32	8sQ2p89P0Us
23	'Jaw-dropping'	16	8sQ2p89P0Us
24	'Persuasive'	50	8sQ2p89P0Us
25	'OK'	42	8sQ2p89P0Us
9	'Ingenious'	24	8sQ2p89P0Us
26	'Obnoxious'	21	8sQ2p89P0Us
11	'Longwinded'	14	8sQ2p89P0Us
7	'Funny'	16	8sQ2p89P0Us
2	'Confusing'	8	8sQ2p89P0Us
8	'Informative'	1851	n3kNlFMXslo
10	'Inspiring'	2906	n3kNlFMXslo
3	'Courageous'	367	n3kNlFMXslo
22	'Fascinating'	664	n3kNlFMXslo
23	'Jaw-dropping'	133	n3kNlFMXslo
1	'Beautiful'	355	n3kNlFMXslo
9	'Ingenious'	305	n3kNlFMXslo
11	'Longwinded'	34	n3kNlFMXslo
24	'Persuasive'	1361	n3kNlFMXslo
7	'Funny'	377	n3kNlFMXslo
25	'OK'	210	n3kNlFMXslo
21	'Unconvincing'	70	n3kNlFMXslo
26	'Obnoxious'	25	n3kNlFMXslo
2	'Confusing'	14	n3kNlFMXslo
2	'Confusing'	34	th3nnEpITz0
9	'Ingenious'	89	th3nnEpITz0
21	'Unconvincing'	40	th3nnEpITz0
1	'Beautiful'	23	th3nnEpITz0
8	'Informative'	468	th3nnEpITz0
10	'Inspiring'	234	th3nnEpITz0
24	'Persuasive'	247	th3nnEpITz0
7	'Funny'	22	th3nnEpITz0
25	'OK'	75	th3nnEpITz0
22	'Fascinating'	142	th3nnEpITz0
26	'Obnoxious'	6	th3nnEpITz0
3	'Courageous'	27	th3nnEpITz0
11	'Longwinded'	13	th3nnEpITz0
23	'Jaw-dropping'	22	th3nnEpITz0
3	'Courageous'	309	VSUWNy_-pLI
10	'Inspiring'	391	VSUWNy_-pLI
23	'Jaw-dropping'	119	VSUWNy_-pLI
1	'Beautiful'	230	VSUWNy_-pLI
25	'OK'	27	VSUWNy_-pLI
8	'Informative'	25	VSUWNy_-pLI
2	'Confusing'	25	VSUWNy_-pLI
21	'Unconvincing'	27	VSUWNy_-pLI
26	'Obnoxious'	32	VSUWNy_-pLI
24	'Persuasive'	67	VSUWNy_-pLI
22	'Fascinating'	54	VSUWNy_-pLI
11	'Longwinded'	7	VSUWNy_-pLI
9	'Ingenious'	19	VSUWNy_-pLI
7	'Funny'	16	VSUWNy_-pLI
8	'Informative'	447	qMppKiqMpAk
10	'Inspiring'	77	qMppKiqMpAk
22	'Fascinating'	239	qMppKiqMpAk
9	'Ingenious'	26	qMppKiqMpAk
24	'Persuasive'	49	qMppKiqMpAk
23	'Jaw-dropping'	68	qMppKiqMpAk
25	'OK'	52	qMppKiqMpAk
21	'Unconvincing'	10	qMppKiqMpAk
1	'Beautiful'	54	qMppKiqMpAk
3	'Courageous'	12	qMppKiqMpAk
7	'Funny'	21	qMppKiqMpAk
26	'Obnoxious'	7	qMppKiqMpAk
11	'Longwinded'	19	qMppKiqMpAk
2	'Confusing'	7	qMppKiqMpAk
1	'Beautiful'	325	o4Nno6POrwE
22	'Fascinating'	126	o4Nno6POrwE
10	'Inspiring'	674	o4Nno6POrwE
25	'OK'	35	o4Nno6POrwE
24	'Persuasive'	270	o4Nno6POrwE
3	'Courageous'	296	o4Nno6POrwE
21	'Unconvincing'	82	o4Nno6POrwE
26	'Obnoxious'	37	o4Nno6POrwE
8	'Informative'	107	o4Nno6POrwE
23	'Jaw-dropping'	33	o4Nno6POrwE
9	'Ingenious'	45	o4Nno6POrwE
2	'Confusing'	20	o4Nno6POrwE
11	'Longwinded'	18	o4Nno6POrwE
7	'Funny'	14	o4Nno6POrwE
10	'Inspiring'	301	BQj2Z_GPsY8
8	'Informative'	305	BQj2Z_GPsY8
24	'Persuasive'	71	BQj2Z_GPsY8
22	'Fascinating'	291	BQj2Z_GPsY8
23	'Jaw-dropping'	54	BQj2Z_GPsY8
1	'Beautiful'	53	BQj2Z_GPsY8
7	'Funny'	43	BQj2Z_GPsY8
25	'OK'	60	BQj2Z_GPsY8
9	'Ingenious'	64	BQj2Z_GPsY8
11	'Longwinded'	15	BQj2Z_GPsY8
21	'Unconvincing'	9	BQj2Z_GPsY8
2	'Confusing'	4	BQj2Z_GPsY8
3	'Courageous'	32	BQj2Z_GPsY8
26	'Obnoxious'	5	BQj2Z_GPsY8
3	'Courageous'	309	YyXRYgjQXX0
8	'Informative'	1399	YyXRYgjQXX0
10	'Inspiring'	1666	YyXRYgjQXX0
24	'Persuasive'	698	YyXRYgjQXX0
1	'Beautiful'	288	YyXRYgjQXX0
22	'Fascinating'	612	YyXRYgjQXX0
9	'Ingenious'	296	YyXRYgjQXX0
7	'Funny'	661	YyXRYgjQXX0
23	'Jaw-dropping'	52	YyXRYgjQXX0
25	'OK'	93	YyXRYgjQXX0
11	'Longwinded'	29	YyXRYgjQXX0
2	'Confusing'	19	YyXRYgjQXX0
21	'Unconvincing'	23	YyXRYgjQXX0
26	'Obnoxious'	17	YyXRYgjQXX0
24	'Persuasive'	125	dYNc3P4j-t4
10	'Inspiring'	148	dYNc3P4j-t4
22	'Fascinating'	29	dYNc3P4j-t4
25	'OK'	13	dYNc3P4j-t4
8	'Informative'	119	dYNc3P4j-t4
23	'Jaw-dropping'	22	dYNc3P4j-t4
3	'Courageous'	50	dYNc3P4j-t4
2	'Confusing'	3	dYNc3P4j-t4
21	'Unconvincing'	27	dYNc3P4j-t4
26	'Obnoxious'	8	dYNc3P4j-t4
1	'Beautiful'	14	dYNc3P4j-t4
11	'Longwinded'	8	dYNc3P4j-t4
9	'Ingenious'	9	dYNc3P4j-t4
7	'Funny'	4	dYNc3P4j-t4
8	'Informative'	442	hfDkDzZ9GsU
24	'Persuasive'	193	hfDkDzZ9GsU
1	'Beautiful'	95	hfDkDzZ9GsU
10	'Inspiring'	256	hfDkDzZ9GsU
9	'Ingenious'	45	hfDkDzZ9GsU
22	'Fascinating'	64	hfDkDzZ9GsU
3	'Courageous'	30	hfDkDzZ9GsU
25	'OK'	29	hfDkDzZ9GsU
23	'Jaw-dropping'	37	hfDkDzZ9GsU
7	'Funny'	6	hfDkDzZ9GsU
21	'Unconvincing'	7	hfDkDzZ9GsU
11	'Longwinded'	5	hfDkDzZ9GsU
2	'Confusing'	2	hfDkDzZ9GsU
26	'Obnoxious'	1	hfDkDzZ9GsU
1	'Beautiful'	169	zU-5GcqzHNM
24	'Persuasive'	146	zU-5GcqzHNM
8	'Informative'	369	zU-5GcqzHNM
10	'Inspiring'	277	zU-5GcqzHNM
26	'Obnoxious'	49	zU-5GcqzHNM
3	'Courageous'	269	zU-5GcqzHNM
23	'Jaw-dropping'	22	zU-5GcqzHNM
9	'Ingenious'	28	zU-5GcqzHNM
11	'Longwinded'	32	zU-5GcqzHNM
21	'Unconvincing'	128	zU-5GcqzHNM
22	'Fascinating'	92	zU-5GcqzHNM
7	'Funny'	80	zU-5GcqzHNM
2	'Confusing'	22	zU-5GcqzHNM
25	'OK'	79	zU-5GcqzHNM
1	'Beautiful'	446	zMWYQRKuc5M
24	'Persuasive'	174	zMWYQRKuc5M
10	'Inspiring'	364	zMWYQRKuc5M
25	'OK'	97	zMWYQRKuc5M
7	'Funny'	123	zMWYQRKuc5M
22	'Fascinating'	177	zMWYQRKuc5M
8	'Informative'	215	zMWYQRKuc5M
9	'Ingenious'	75	zMWYQRKuc5M
3	'Courageous'	62	zMWYQRKuc5M
23	'Jaw-dropping'	21	zMWYQRKuc5M
26	'Obnoxious'	7	zMWYQRKuc5M
2	'Confusing'	14	zMWYQRKuc5M
11	'Longwinded'	31	zMWYQRKuc5M
21	'Unconvincing'	35	zMWYQRKuc5M
8	'Informative'	272	Ds_rzoyyfF0
9	'Ingenious'	85	Ds_rzoyyfF0
25	'OK'	61	Ds_rzoyyfF0
22	'Fascinating'	146	Ds_rzoyyfF0
24	'Persuasive'	31	Ds_rzoyyfF0
23	'Jaw-dropping'	32	Ds_rzoyyfF0
3	'Courageous'	20	Ds_rzoyyfF0
7	'Funny'	17	Ds_rzoyyfF0
11	'Longwinded'	21	Ds_rzoyyfF0
21	'Unconvincing'	19	Ds_rzoyyfF0
1	'Beautiful'	17	Ds_rzoyyfF0
10	'Inspiring'	59	Ds_rzoyyfF0
26	'Obnoxious'	4	Ds_rzoyyfF0
2	'Confusing'	18	Ds_rzoyyfF0
8	'Informative'	266	YDvbDiJZpy0
10	'Inspiring'	348	YDvbDiJZpy0
9	'Ingenious'	177	YDvbDiJZpy0
7	'Funny'	57	YDvbDiJZpy0
22	'Fascinating'	213	YDvbDiJZpy0
23	'Jaw-dropping'	27	YDvbDiJZpy0
1	'Beautiful'	40	YDvbDiJZpy0
24	'Persuasive'	30	YDvbDiJZpy0
3	'Courageous'	31	YDvbDiJZpy0
2	'Confusing'	4	YDvbDiJZpy0
11	'Longwinded'	9	YDvbDiJZpy0
25	'OK'	18	YDvbDiJZpy0
26	'Obnoxious'	4	YDvbDiJZpy0
21	'Unconvincing'	0	YDvbDiJZpy0
1	'Beautiful'	118	xsU10fX0aC0
8	'Informative'	187	xsU10fX0aC0
10	'Inspiring'	254	xsU10fX0aC0
22	'Fascinating'	187	xsU10fX0aC0
23	'Jaw-dropping'	38	xsU10fX0aC0
24	'Persuasive'	70	xsU10fX0aC0
9	'Ingenious'	43	xsU10fX0aC0
3	'Courageous'	20	xsU10fX0aC0
11	'Longwinded'	10	xsU10fX0aC0
7	'Funny'	21	xsU10fX0aC0
25	'OK'	17	xsU10fX0aC0
21	'Unconvincing'	1	xsU10fX0aC0
2	'Confusing'	3	xsU10fX0aC0
26	'Obnoxious'	0	xsU10fX0aC0
9	'Ingenious'	64	waRC-CQnoeY
10	'Inspiring'	494	waRC-CQnoeY
22	'Fascinating'	126	waRC-CQnoeY
8	'Informative'	192	waRC-CQnoeY
1	'Beautiful'	180	waRC-CQnoeY
2	'Confusing'	9	waRC-CQnoeY
3	'Courageous'	123	waRC-CQnoeY
7	'Funny'	141	waRC-CQnoeY
24	'Persuasive'	201	waRC-CQnoeY
11	'Longwinded'	7	waRC-CQnoeY
23	'Jaw-dropping'	25	waRC-CQnoeY
26	'Obnoxious'	7	waRC-CQnoeY
25	'OK'	60	waRC-CQnoeY
21	'Unconvincing'	19	waRC-CQnoeY
3	'Courageous'	1027	Fb3yp4uJhq0
8	'Informative'	727	Fb3yp4uJhq0
10	'Inspiring'	897	Fb3yp4uJhq0
24	'Persuasive'	131	Fb3yp4uJhq0
23	'Jaw-dropping'	154	Fb3yp4uJhq0
22	'Fascinating'	126	Fb3yp4uJhq0
1	'Beautiful'	266	Fb3yp4uJhq0
7	'Funny'	11	Fb3yp4uJhq0
9	'Ingenious'	21	Fb3yp4uJhq0
11	'Longwinded'	3	Fb3yp4uJhq0
21	'Unconvincing'	5	Fb3yp4uJhq0
26	'Obnoxious'	8	Fb3yp4uJhq0
2	'Confusing'	10	Fb3yp4uJhq0
25	'OK'	12	Fb3yp4uJhq0
2	'Confusing'	53	GSf6nij-SdA
21	'Unconvincing'	126	GSf6nij-SdA
26	'Obnoxious'	202	GSf6nij-SdA
10	'Inspiring'	594	GSf6nij-SdA
22	'Fascinating'	123	GSf6nij-SdA
23	'Jaw-dropping'	124	GSf6nij-SdA
8	'Informative'	332	GSf6nij-SdA
1	'Beautiful'	236	GSf6nij-SdA
3	'Courageous'	756	GSf6nij-SdA
7	'Funny'	47	GSf6nij-SdA
24	'Persuasive'	235	GSf6nij-SdA
11	'Longwinded'	27	GSf6nij-SdA
9	'Ingenious'	49	GSf6nij-SdA
25	'OK'	34	GSf6nij-SdA
1	'Beautiful'	48	ulYR5bpu68E
22	'Fascinating'	94	ulYR5bpu68E
9	'Ingenious'	49	ulYR5bpu68E
8	'Informative'	133	ulYR5bpu68E
24	'Persuasive'	30	ulYR5bpu68E
23	'Jaw-dropping'	16	ulYR5bpu68E
21	'Unconvincing'	10	ulYR5bpu68E
26	'Obnoxious'	7	ulYR5bpu68E
10	'Inspiring'	49	ulYR5bpu68E
3	'Courageous'	7	ulYR5bpu68E
7	'Funny'	17	ulYR5bpu68E
11	'Longwinded'	18	ulYR5bpu68E
25	'OK'	43	ulYR5bpu68E
2	'Confusing'	14	ulYR5bpu68E
1	'Beautiful'	106	6V6p1tgHfm0
10	'Inspiring'	419	6V6p1tgHfm0
8	'Informative'	427	6V6p1tgHfm0
9	'Ingenious'	72	6V6p1tgHfm0
22	'Fascinating'	102	6V6p1tgHfm0
24	'Persuasive'	414	6V6p1tgHfm0
3	'Courageous'	70	6V6p1tgHfm0
25	'OK'	79	6V6p1tgHfm0
7	'Funny'	50	6V6p1tgHfm0
11	'Longwinded'	15	6V6p1tgHfm0
26	'Obnoxious'	11	6V6p1tgHfm0
2	'Confusing'	6	6V6p1tgHfm0
21	'Unconvincing'	83	6V6p1tgHfm0
23	'Jaw-dropping'	8	6V6p1tgHfm0
8	'Informative'	292	nOHbn8Q1fBM
22	'Fascinating'	132	nOHbn8Q1fBM
21	'Unconvincing'	33	nOHbn8Q1fBM
10	'Inspiring'	42	nOHbn8Q1fBM
3	'Courageous'	71	nOHbn8Q1fBM
23	'Jaw-dropping'	40	nOHbn8Q1fBM
9	'Ingenious'	24	nOHbn8Q1fBM
24	'Persuasive'	65	nOHbn8Q1fBM
7	'Funny'	15	nOHbn8Q1fBM
11	'Longwinded'	21	nOHbn8Q1fBM
25	'OK'	29	nOHbn8Q1fBM
2	'Confusing'	11	nOHbn8Q1fBM
1	'Beautiful'	4	nOHbn8Q1fBM
26	'Obnoxious'	3	nOHbn8Q1fBM
9	'Ingenious'	204	E_fB_s_TC5k
10	'Inspiring'	340	E_fB_s_TC5k
1	'Beautiful'	158	E_fB_s_TC5k
8	'Informative'	162	E_fB_s_TC5k
22	'Fascinating'	205	E_fB_s_TC5k
21	'Unconvincing'	22	E_fB_s_TC5k
25	'OK'	35	E_fB_s_TC5k
2	'Confusing'	8	E_fB_s_TC5k
26	'Obnoxious'	9	E_fB_s_TC5k
23	'Jaw-dropping'	30	E_fB_s_TC5k
3	'Courageous'	33	E_fB_s_TC5k
24	'Persuasive'	89	E_fB_s_TC5k
11	'Longwinded'	9	E_fB_s_TC5k
7	'Funny'	25	E_fB_s_TC5k
8	'Informative'	391	FqrLUtIFVjs
10	'Inspiring'	70	FqrLUtIFVjs
22	'Fascinating'	84	FqrLUtIFVjs
24	'Persuasive'	117	FqrLUtIFVjs
3	'Courageous'	47	FqrLUtIFVjs
1	'Beautiful'	8	FqrLUtIFVjs
9	'Ingenious'	36	FqrLUtIFVjs
23	'Jaw-dropping'	21	FqrLUtIFVjs
11	'Longwinded'	9	FqrLUtIFVjs
25	'OK'	31	FqrLUtIFVjs
7	'Funny'	7	FqrLUtIFVjs
21	'Unconvincing'	8	FqrLUtIFVjs
26	'Obnoxious'	2	FqrLUtIFVjs
2	'Confusing'	9	FqrLUtIFVjs
3	'Courageous'	669	WJo98LfIfEA
8	'Informative'	319	WJo98LfIfEA
10	'Inspiring'	593	WJo98LfIfEA
22	'Fascinating'	97	WJo98LfIfEA
24	'Persuasive'	260	WJo98LfIfEA
1	'Beautiful'	142	WJo98LfIfEA
9	'Ingenious'	24	WJo98LfIfEA
23	'Jaw-dropping'	56	WJo98LfIfEA
2	'Confusing'	11	WJo98LfIfEA
21	'Unconvincing'	10	WJo98LfIfEA
25	'OK'	12	WJo98LfIfEA
11	'Longwinded'	2	WJo98LfIfEA
26	'Obnoxious'	2	WJo98LfIfEA
7	'Funny'	5	WJo98LfIfEA
8	'Informative'	172	AkUcaludrcI
9	'Ingenious'	98	AkUcaludrcI
10	'Inspiring'	229	AkUcaludrcI
21	'Unconvincing'	6	AkUcaludrcI
23	'Jaw-dropping'	14	AkUcaludrcI
25	'OK'	27	AkUcaludrcI
3	'Courageous'	68	AkUcaludrcI
22	'Fascinating'	70	AkUcaludrcI
1	'Beautiful'	36	AkUcaludrcI
24	'Persuasive'	35	AkUcaludrcI
2	'Confusing'	3	AkUcaludrcI
11	'Longwinded'	1	AkUcaludrcI
26	'Obnoxious'	5	AkUcaludrcI
7	'Funny'	11	AkUcaludrcI
8	'Informative'	134	rftagV38YKY
9	'Ingenious'	64	rftagV38YKY
10	'Inspiring'	183	rftagV38YKY
11	'Longwinded'	9	rftagV38YKY
22	'Fascinating'	127	rftagV38YKY
24	'Persuasive'	50	rftagV38YKY
3	'Courageous'	24	rftagV38YKY
7	'Funny'	19	rftagV38YKY
25	'OK'	22	rftagV38YKY
1	'Beautiful'	24	rftagV38YKY
23	'Jaw-dropping'	17	rftagV38YKY
26	'Obnoxious'	1	rftagV38YKY
2	'Confusing'	3	rftagV38YKY
21	'Unconvincing'	2	rftagV38YKY
8	'Informative'	341	ogeGJS0GEF4
7	'Funny'	114	ogeGJS0GEF4
9	'Ingenious'	87	ogeGJS0GEF4
10	'Inspiring'	108	ogeGJS0GEF4
23	'Jaw-dropping'	21	ogeGJS0GEF4
22	'Fascinating'	163	ogeGJS0GEF4
1	'Beautiful'	35	ogeGJS0GEF4
25	'OK'	33	ogeGJS0GEF4
24	'Persuasive'	97	ogeGJS0GEF4
11	'Longwinded'	5	ogeGJS0GEF4
21	'Unconvincing'	5	ogeGJS0GEF4
3	'Courageous'	15	ogeGJS0GEF4
2	'Confusing'	9	ogeGJS0GEF4
26	'Obnoxious'	3	ogeGJS0GEF4
3	'Courageous'	300	YKACzIrog24
8	'Informative'	1252	YKACzIrog24
9	'Ingenious'	247	YKACzIrog24
10	'Inspiring'	1910	YKACzIrog24
1	'Beautiful'	164	YKACzIrog24
24	'Persuasive'	916	YKACzIrog24
22	'Fascinating'	470	YKACzIrog24
11	'Longwinded'	16	YKACzIrog24
26	'Obnoxious'	3	YKACzIrog24
23	'Jaw-dropping'	79	YKACzIrog24
25	'OK'	68	YKACzIrog24
7	'Funny'	27	YKACzIrog24
21	'Unconvincing'	26	YKACzIrog24
2	'Confusing'	5	YKACzIrog24
1	'Beautiful'	289	BXlnrFpCu0c
3	'Courageous'	1145	BXlnrFpCu0c
2	'Confusing'	10	BXlnrFpCu0c
21	'Unconvincing'	25	BXlnrFpCu0c
26	'Obnoxious'	14	BXlnrFpCu0c
10	'Inspiring'	415	BXlnrFpCu0c
24	'Persuasive'	131	BXlnrFpCu0c
8	'Informative'	370	BXlnrFpCu0c
22	'Fascinating'	112	BXlnrFpCu0c
23	'Jaw-dropping'	78	BXlnrFpCu0c
7	'Funny'	14	BXlnrFpCu0c
25	'OK'	35	BXlnrFpCu0c
9	'Ingenious'	6	BXlnrFpCu0c
11	'Longwinded'	10	BXlnrFpCu0c
7	'Funny'	271	9qd36_QPxSY
8	'Informative'	312	9qd36_QPxSY
22	'Fascinating'	308	9qd36_QPxSY
23	'Jaw-dropping'	23	9qd36_QPxSY
9	'Ingenious'	62	9qd36_QPxSY
26	'Obnoxious'	10	9qd36_QPxSY
10	'Inspiring'	95	9qd36_QPxSY
24	'Persuasive'	11	9qd36_QPxSY
11	'Longwinded'	6	9qd36_QPxSY
1	'Beautiful'	31	9qd36_QPxSY
25	'OK'	32	9qd36_QPxSY
3	'Courageous'	9	9qd36_QPxSY
2	'Confusing'	5	9qd36_QPxSY
21	'Unconvincing'	9	9qd36_QPxSY
21	'Unconvincing'	37	aR5N2Jl8k14
8	'Informative'	420	aR5N2Jl8k14
10	'Inspiring'	456	aR5N2Jl8k14
22	'Fascinating'	529	aR5N2Jl8k14
23	'Jaw-dropping'	184	aR5N2Jl8k14
9	'Ingenious'	241	aR5N2Jl8k14
1	'Beautiful'	82	aR5N2Jl8k14
24	'Persuasive'	87	aR5N2Jl8k14
3	'Courageous'	30	aR5N2Jl8k14
7	'Funny'	30	aR5N2Jl8k14
25	'OK'	23	aR5N2Jl8k14
11	'Longwinded'	12	aR5N2Jl8k14
26	'Obnoxious'	5	aR5N2Jl8k14
2	'Confusing'	2	aR5N2Jl8k14
3	'Courageous'	1053	gyPoqFcvt9w
10	'Inspiring'	635	gyPoqFcvt9w
23	'Jaw-dropping'	248	gyPoqFcvt9w
8	'Informative'	203	gyPoqFcvt9w
1	'Beautiful'	227	gyPoqFcvt9w
24	'Persuasive'	101	gyPoqFcvt9w
22	'Fascinating'	143	gyPoqFcvt9w
2	'Confusing'	36	gyPoqFcvt9w
26	'Obnoxious'	58	gyPoqFcvt9w
9	'Ingenious'	25	gyPoqFcvt9w
25	'OK'	36	gyPoqFcvt9w
11	'Longwinded'	17	gyPoqFcvt9w
21	'Unconvincing'	96	gyPoqFcvt9w
7	'Funny'	16	gyPoqFcvt9w
1	'Beautiful'	76	HfMhU6qjVVM
9	'Ingenious'	72	HfMhU6qjVVM
22	'Fascinating'	121	HfMhU6qjVVM
8	'Informative'	184	HfMhU6qjVVM
10	'Inspiring'	128	HfMhU6qjVVM
23	'Jaw-dropping'	41	HfMhU6qjVVM
